tile,x,y,prediction,confidence
gridHE__20211011_160350_(3)tile_3946_level1_75776-68608-76800-69632.png,75776,68608,1,0.46234
gridHE__20211011_160350_(3)tile_4150_level1_80896-73728-81920-74752.png,80896,73728,0,0.56836
gridHE__20211011_160350_(3)tile_2525_level1_54272-26624-55296-27648.png,54272,26624,0,0.97703
gridHE__20211011_160350_(3)tile_4239_level1_86016-14336-87040-15360.png,86016,14336,0,0.99384
gridHE__20211011_160350_(3)tile_169_level1_11264-30720-12288-31744.png,11264,30720,0,0.69832
gridHE__20211011_160350_(3)tile_1997_level1_46080-18432-47104-19456.png,46080,18432,0,0.85086
gridHE__20211011_160350_(3)tile_3989_level1_76800-65536-77824-66560.png,76800,65536,1,0.89599
gridHE__20211011_160350_(3)tile_3148_level1_63488-15360-64512-16384.png,63488,15360,0,0.92457
gridHE__20211011_160350_(3)tile_3651_level1_70656-31744-71680-32768.png,70656,31744,0,0.47966
gridHE__20211011_160350_(3)tile_2624_level1_55296-57344-56320-58368.png,55296,57344,0,0.99043
gridHE__20211011_160350_(3)tile_1907_level1_44032-59392-45056-60416.png,44032,59392,1,0.90103
gridHE__20211011_160350_(3)tile_4104_level1_79872-40960-80896-41984.png,79872,40960,0,0.99386
gridHE__20211011_160350_(3)tile_3904_level1_74752-61440-75776-62464.png,74752,61440,0,0.76992
gridHE__20211011_160350_(3)tile_3096_level1_62464-35840-63488-36864.png,62464,35840,0,0.47425
gridHE__20211011_160350_(3)tile_1450_level1_36864-28672-37888-29696.png,36864,28672,0,0.60394
gridHE__20211011_160350_(3)tile_1180_level1_31744-55296-32768-56320.png,31744,55296,1,0.93680
gridHE__20211011_160350_(3)tile_2980_level1_60416-62464-61440-63488.png,60416,62464,0,0.43392
gridHE__20211011_160350_(3)tile_1757_level1_41984-32768-43008-33792.png,41984,32768,0,0.69702
gridHE__20211011_160350_(3)tile_2505_level1_53248-78848-54272-79872.png,53248,78848,0,0.94842
gridHE__20211011_160350_(3)tile_9_level1_3072-82944-4096-83968.png,3072,82944,0,0.58671
gridHE__20211011_160350_(3)tile_873_level1_26624-37888-27648-38912.png,26624,37888,2,0.53199
gridHE__20211011_160350_(3)tile_1305_level1_33792-64512-34816-65536.png,33792,64512,0,0.78324
gridHE__20211011_160350_(3)tile_2864_level1_59392-16384-60416-17408.png,59392,16384,0,0.62384
gridHE__20211011_160350_(3)tile_844_level1_25600-64512-26624-65536.png,25600,64512,0,0.99432
gridHE__20211011_160350_(3)tile_3707_level1_71680-19456-72704-20480.png,71680,19456,0,0.67377
gridHE__20211011_160350_(3)tile_2139_level1_48128-34816-49152-35840.png,48128,34816,1,0.52023
gridHE__20211011_160350_(3)tile_937_level1_27648-46080-28672-47104.png,27648,46080,1,0.45017
gridHE__20211011_160350_(3)tile_1029_level1_29696-21504-30720-22528.png,29696,21504,0,0.93983
gridHE__20211011_160350_(3)tile_2094_level1_47104-55296-48128-56320.png,47104,55296,1,0.68888
gridHE__20211011_160350_(3)tile_2481_level1_53248-52224-54272-53248.png,53248,52224,0,0.80894
gridHE__20211011_160350_(3)tile_2313_level1_51200-17408-52224-18432.png,51200,17408,1,0.58519
gridHE__20211011_160350_(3)tile_512_level1_19456-47104-20480-48128.png,19456,47104,0,0.99636
gridHE__20211011_160350_(3)tile_2074_level1_47104-33792-48128-34816.png,47104,33792,1,0.83594
gridHE__20211011_160350_(3)tile_1807_level1_43008-23552-44032-24576.png,43008,23552,0,0.42098
gridHE__20211011_160350_(3)tile_2255_level1_50176-20480-51200-21504.png,50176,20480,0,0.57793
gridHE__20211011_160350_(3)tile_694_level1_23552-22528-24576-23552.png,23552,22528,0,0.93640
gridHE__20211011_160350_(3)tile_1065_level1_29696-58368-30720-59392.png,29696,58368,1,0.55822
gridHE__20211011_160350_(3)tile_880_level1_26624-45056-27648-46080.png,26624,45056,0,0.80391
gridHE__20211011_160350_(3)tile_3260_level1_64512-60416-65536-61440.png,64512,60416,1,0.43182
gridHE__20211011_160350_(3)tile_3504_level1_68608-22528-69632-23552.png,68608,22528,1,0.56235
gridHE__20211011_160350_(3)tile_1984_level1_45056-71680-46080-72704.png,45056,71680,1,0.47307
gridHE__20211011_160350_(3)tile_1568_level1_38912-27648-39936-28672.png,38912,27648,0,0.53058
gridHE__20211011_160350_(3)tile_1378_level1_35840-16384-36864-17408.png,35840,16384,0,0.60517
gridHE__20211011_160350_(3)tile_3711_level1_71680-23552-72704-24576.png,71680,23552,1,0.52872
gridHE__20211011_160350_(3)tile_4235_level1_84992-74752-86016-75776.png,84992,74752,0,0.57022
gridHE__20211011_160350_(3)tile_369_level1_16384-32768-17408-33792.png,16384,32768,0,0.96156
gridHE__20211011_160350_(3)tile_3997_level1_76800-74752-77824-75776.png,76800,74752,1,0.55842
gridHE__20211011_160350_(3)tile_3712_level1_71680-24576-72704-25600.png,71680,24576,1,0.55743
gridHE__20211011_160350_(3)tile_4022_level1_77824-57344-78848-58368.png,77824,57344,2,0.49326
gridHE__20211011_160350_(3)tile_255_level1_13312-41984-14336-43008.png,13312,41984,0,0.84617
gridHE__20211011_160350_(3)tile_2422_level1_52224-60416-53248-61440.png,52224,60416,0,0.99585
gridHE__20211011_160350_(3)tile_3731_level1_71680-44032-72704-45056.png,71680,44032,0,0.93183
gridHE__20211011_160350_(3)tile_2766_level1_57344-63488-58368-64512.png,57344,63488,1,0.75234
gridHE__20211011_160350_(3)tile_3573_level1_69632-22528-70656-23552.png,69632,22528,0,0.80426
gridHE__20211011_160350_(3)tile_3618_level1_69632-70656-70656-71680.png,69632,70656,1,0.57633
gridHE__20211011_160350_(3)tile_2587_level1_55296-19456-56320-20480.png,55296,19456,0,0.58362
gridHE__20211011_160350_(3)tile_698_level1_23552-26624-24576-27648.png,23552,26624,2,0.72021
gridHE__20211011_160350_(3)tile_2123_level1_48128-18432-49152-19456.png,48128,18432,2,0.56047
gridHE__20211011_160350_(3)tile_1898_level1_44032-50176-45056-51200.png,44032,50176,1,0.94334
gridHE__20211011_160350_(3)tile_2798_level1_58368-22528-59392-23552.png,58368,22528,2,0.81123
gridHE__20211011_160350_(3)tile_3164_level1_63488-32768-64512-33792.png,63488,32768,0,0.87297
gridHE__20211011_160350_(3)tile_3662_level1_70656-43008-71680-44032.png,70656,43008,1,0.92793
gridHE__20211011_160350_(3)tile_997_level1_28672-49152-29696-50176.png,28672,49152,2,0.44472
gridHE__20211011_160350_(3)tile_1502_level1_37888-21504-38912-22528.png,37888,21504,1,0.78245
gridHE__20211011_160350_(3)tile_2858_level1_59392-10240-60416-11264.png,59392,10240,0,0.81665
gridHE__20211011_160350_(3)tile_13_level1_4096-83968-5120-84992.png,4096,83968,0,0.65030
gridHE__20211011_160350_(3)tile_2312_level1_51200-16384-52224-17408.png,51200,16384,0,0.61411
gridHE__20211011_160350_(3)tile_2975_level1_60416-57344-61440-58368.png,60416,57344,0,0.78478
gridHE__20211011_160350_(3)tile_3049_level1_61440-60416-62464-61440.png,61440,60416,1,0.47219
gridHE__20211011_160350_(3)tile_770_level1_24576-44032-25600-45056.png,24576,44032,0,0.98751
gridHE__20211011_160350_(3)tile_1901_level1_44032-53248-45056-54272.png,44032,53248,1,0.94789
gridHE__20211011_160350_(3)tile_1690_level1_40960-25600-41984-26624.png,40960,25600,0,0.83402
gridHE__20211011_160350_(3)tile_1765_level1_41984-46080-43008-47104.png,41984,46080,0,0.60076
gridHE__20211011_160350_(3)tile_602_level1_21504-37888-22528-38912.png,21504,37888,0,0.98113
gridHE__20211011_160350_(3)tile_1923_level1_44032-75776-45056-76800.png,44032,75776,0,0.41916
gridHE__20211011_160350_(3)tile_1501_level1_37888-20480-38912-21504.png,37888,20480,1,0.91334
gridHE__20211011_160350_(3)tile_2091_level1_47104-52224-48128-53248.png,47104,52224,1,0.94277
gridHE__20211011_160350_(3)tile_1261_level1_33792-18432-34816-19456.png,33792,18432,0,0.69623
gridHE__20211011_160350_(3)tile_3950_level1_75776-72704-76800-73728.png,75776,72704,1,0.82978
gridHE__20211011_160350_(3)tile_3137_level1_62464-80896-63488-81920.png,62464,80896,0,0.47281
gridHE__20211011_160350_(3)tile_586_level1_21504-21504-22528-22528.png,21504,21504,0,0.86780
gridHE__20211011_160350_(3)tile_1824_level1_43008-40960-44032-41984.png,43008,40960,1,0.60384
gridHE__20211011_160350_(3)tile_140_level1_10240-38912-11264-39936.png,10240,38912,0,0.97625
gridHE__20211011_160350_(3)tile_4137_level1_80896-22528-81920-23552.png,80896,22528,0,0.97756
gridHE__20211011_160350_(3)tile_303_level1_15360-11264-16384-12288.png,15360,11264,0,0.99907
gridHE__20211011_160350_(3)tile_66_level1_8192-26624-9216-27648.png,8192,26624,0,0.65104
gridHE__20211011_160350_(3)tile_4110_level1_79872-60416-80896-61440.png,79872,60416,1,0.83449
gridHE__20211011_160350_(3)tile_3831_level1_73728-21504-74752-22528.png,73728,21504,1,0.55170
gridHE__20211011_160350_(3)tile_983_level1_28672-34816-29696-35840.png,28672,34816,2,0.63938
gridHE__20211011_160350_(3)tile_3040_level1_61440-50176-62464-51200.png,61440,50176,0,0.99834
gridHE__20211011_160350_(3)tile_2385_level1_52224-22528-53248-23552.png,52224,22528,0,0.43027
gridHE__20211011_160350_(3)tile_750_level1_24576-23552-25600-24576.png,24576,23552,0,0.77475
gridHE__20211011_160350_(3)tile_1720_level1_40960-60416-41984-61440.png,40960,60416,1,0.96228
gridHE__20211011_160350_(3)tile_2316_level1_51200-20480-52224-21504.png,51200,20480,0,0.46216
gridHE__20211011_160350_(3)tile_319_level1_15360-31744-16384-32768.png,15360,31744,0,0.94517
gridHE__20211011_160350_(3)tile_2262_level1_50176-27648-51200-28672.png,50176,27648,0,0.84046
gridHE__20211011_160350_(3)tile_2747_level1_57344-43008-58368-44032.png,57344,43008,2,0.59556
gridHE__20211011_160350_(3)tile_932_level1_27648-40960-28672-41984.png,27648,40960,0,0.61318
gridHE__20211011_160350_(3)tile_2498_level1_53248-71680-54272-72704.png,53248,71680,1,0.73900
gridHE__20211011_160350_(3)tile_4173_level1_81920-76800-82944-77824.png,81920,76800,0,0.66025
gridHE__20211011_160350_(3)tile_2160_level1_48128-58368-49152-59392.png,48128,58368,1,0.87634
gridHE__20211011_160350_(3)tile_1332_level1_34816-30720-35840-31744.png,34816,30720,1,0.50888
gridHE__20211011_160350_(3)tile_4251_level1_86016-52224-87040-53248.png,86016,52224,0,0.99325
gridHE__20211011_160350_(3)tile_1702_level1_40960-37888-41984-38912.png,40960,37888,0,0.79275
gridHE__20211011_160350_(3)tile_1875_level1_44032-26624-45056-27648.png,44032,26624,1,0.70615
gridHE__20211011_160350_(3)tile_3871_level1_73728-68608-74752-69632.png,73728,68608,0,0.46394
gridHE__20211011_160350_(3)tile_1963_level1_45056-50176-46080-51200.png,45056,50176,1,0.88338
gridHE__20211011_160350_(3)tile_2575_level1_54272-79872-55296-80896.png,54272,79872,1,0.57750
gridHE__20211011_160350_(3)tile_3105_level1_62464-46080-63488-47104.png,62464,46080,0,0.79547
gridHE__20211011_160350_(3)tile_1384_level1_35840-22528-36864-23552.png,35840,22528,1,0.80457
gridHE__20211011_160350_(3)tile_892_level1_26624-57344-27648-58368.png,26624,57344,0,0.92108
gridHE__20211011_160350_(3)tile_985_level1_28672-36864-29696-37888.png,28672,36864,2,0.72998
gridHE__20211011_160350_(3)tile_2835_level1_58368-60416-59392-61440.png,58368,60416,0,0.95525
gridHE__20211011_160350_(3)tile_304_level1_15360-12288-16384-13312.png,15360,12288,0,0.99510
gridHE__20211011_160350_(3)tile_1263_level1_33792-20480-34816-21504.png,33792,20480,1,0.49417
gridHE__20211011_160350_(3)tile_223_level1_12288-50176-13312-51200.png,12288,50176,0,0.97666
gridHE__20211011_160350_(3)tile_887_level1_26624-52224-27648-53248.png,26624,52224,0,0.65366
gridHE__20211011_160350_(3)tile_1246_level1_32768-64512-33792-65536.png,32768,64512,0,0.97353
gridHE__20211011_160350_(3)tile_2281_level1_50176-52224-51200-53248.png,50176,52224,1,0.61086
gridHE__20211011_160350_(3)tile_3437_level1_67584-27648-68608-28672.png,67584,27648,0,0.97650
gridHE__20211011_160350_(3)tile_2374_level1_52224-11264-53248-12288.png,52224,11264,0,0.63649
gridHE__20211011_160350_(3)tile_1879_level1_44032-30720-45056-31744.png,44032,30720,2,0.48558
gridHE__20211011_160350_(3)tile_4070_level1_78848-62464-79872-63488.png,78848,62464,0,0.46788
gridHE__20211011_160350_(3)tile_3471_level1_67584-64512-68608-65536.png,67584,64512,0,0.61208
gridHE__20211011_160350_(3)tile_3350_level1_65536-81920-66560-82944.png,65536,81920,0,0.51920
gridHE__20211011_160350_(3)tile_2430_level1_52224-70656-53248-71680.png,52224,70656,1,0.74591
gridHE__20211011_160350_(3)tile_890_level1_26624-55296-27648-56320.png,26624,55296,0,0.60153
gridHE__20211011_160350_(3)tile_608_level1_21504-44032-22528-45056.png,21504,44032,0,0.80381
gridHE__20211011_160350_(3)tile_3697_level1_70656-80896-71680-81920.png,70656,80896,1,0.51062
gridHE__20211011_160350_(3)tile_2256_level1_50176-21504-51200-22528.png,50176,21504,0,0.42396
gridHE__20211011_160350_(3)tile_3048_level1_61440-59392-62464-60416.png,61440,59392,1,0.79964
gridHE__20211011_160350_(3)tile_1725_level1_40960-65536-41984-66560.png,40960,65536,1,0.45377
gridHE__20211011_160350_(3)tile_2454_level1_53248-24576-54272-25600.png,53248,24576,0,0.88077
gridHE__20211011_160350_(3)tile_1335_level1_34816-33792-35840-34816.png,34816,33792,0,0.86928
gridHE__20211011_160350_(3)tile_3297_level1_65536-23552-66560-24576.png,65536,23552,0,0.85761
gridHE__20211011_160350_(3)tile_2389_level1_52224-26624-53248-27648.png,52224,26624,0,0.99346
gridHE__20211011_160350_(3)tile_2185_level1_49152-16384-50176-17408.png,49152,16384,0,0.51411
gridHE__20211011_160350_(3)tile_3644_level1_70656-24576-71680-25600.png,70656,24576,1,0.61405
gridHE__20211011_160350_(3)tile_623_level1_21504-59392-22528-60416.png,21504,59392,0,0.93787
gridHE__20211011_160350_(3)tile_4034_level1_77824-72704-78848-73728.png,77824,72704,1,0.49081
gridHE__20211011_160350_(3)tile_4280_level1_87040-51200-88064-52224.png,87040,51200,0,0.82560
gridHE__20211011_160350_(3)tile_2325_level1_51200-29696-52224-30720.png,51200,29696,0,0.78221
gridHE__20211011_160350_(3)tile_2867_level1_59392-19456-60416-20480.png,59392,19456,2,0.82336
gridHE__20211011_160350_(3)tile_1505_level1_37888-24576-38912-25600.png,37888,24576,0,0.83695
gridHE__20211011_160350_(3)tile_2081_level1_47104-41984-48128-43008.png,47104,41984,1,0.48756
gridHE__20211011_160350_(3)tile_4285_level1_87040-56320-88064-57344.png,87040,56320,0,0.97541
gridHE__20211011_160350_(3)tile_859_level1_26624-23552-27648-24576.png,26624,23552,0,0.54669
gridHE__20211011_160350_(3)tile_1829_level1_43008-46080-44032-47104.png,43008,46080,1,0.52546
gridHE__20211011_160350_(3)tile_3426_level1_67584-16384-68608-17408.png,67584,16384,0,0.99321
gridHE__20211011_160350_(3)tile_2170_level1_48128-69632-49152-70656.png,48128,69632,1,0.96263
gridHE__20211011_160350_(3)tile_4081_level1_78848-73728-79872-74752.png,78848,73728,0,0.49505
gridHE__20211011_160350_(3)tile_1570_level1_38912-29696-39936-30720.png,38912,29696,2,0.62164
gridHE__20211011_160350_(3)tile_3800_level1_72704-51200-73728-52224.png,72704,51200,1,0.76606
gridHE__20211011_160350_(3)tile_1024_level1_29696-16384-30720-17408.png,29696,16384,0,0.96123
gridHE__20211011_160350_(3)tile_3785_level1_72704-35840-73728-36864.png,72704,35840,0,0.79162
gridHE__20211011_160350_(3)tile_2361_level1_51200-67584-52224-68608.png,51200,67584,0,0.92025
gridHE__20211011_160350_(3)tile_8_level1_3072-81920-4096-82944.png,3072,81920,0,0.62656
gridHE__20211011_160350_(3)tile_2300_level1_50176-73728-51200-74752.png,50176,73728,2,0.42204
gridHE__20211011_160350_(3)tile_1751_level1_41984-26624-43008-27648.png,41984,26624,0,0.74988
gridHE__20211011_160350_(3)tile_4291_level1_87040-63488-88064-64512.png,87040,63488,0,0.99722
gridHE__20211011_160350_(3)tile_181_level1_11264-46080-12288-47104.png,11264,46080,0,0.99606
gridHE__20211011_160350_(3)tile_2971_level1_60416-52224-61440-53248.png,60416,52224,0,0.99811
gridHE__20211011_160350_(3)tile_4210_level1_84992-13312-86016-14336.png,84992,13312,0,0.99514
gridHE__20211011_160350_(3)tile_3229_level1_64512-26624-65536-27648.png,64512,26624,0,0.97451
gridHE__20211011_160350_(3)tile_1224_level1_32768-41984-33792-43008.png,32768,41984,0,0.83618
gridHE__20211011_160350_(3)tile_110_level1_9216-38912-10240-39936.png,9216,38912,0,0.95392
gridHE__20211011_160350_(3)tile_931_level1_27648-39936-28672-40960.png,27648,39936,0,0.53395
gridHE__20211011_160350_(3)tile_2038_level1_46080-62464-47104-63488.png,46080,62464,0,0.96421
gridHE__20211011_160350_(3)tile_2104_level1_47104-65536-48128-66560.png,47104,65536,0,0.99712
gridHE__20211011_160350_(3)tile_2956_level1_60416-36864-61440-37888.png,60416,36864,2,0.75690
gridHE__20211011_160350_(3)tile_2562_level1_54272-66560-55296-67584.png,54272,66560,1,0.68225
gridHE__20211011_160350_(3)tile_2657_level1_56320-21504-57344-22528.png,56320,21504,0,0.60055
gridHE__20211011_160350_(3)tile_4088_level1_79872-13312-80896-14336.png,79872,13312,0,0.98618
gridHE__20211011_160350_(3)tile_4275_level1_87040-46080-88064-47104.png,87040,46080,0,0.91220
gridHE__20211011_160350_(3)tile_60_level1_8192-12288-9216-13312.png,8192,12288,0,0.99725
gridHE__20211011_160350_(3)tile_41_level1_7168-23552-8192-24576.png,7168,23552,0,0.90928
gridHE__20211011_160350_(3)tile_3634_level1_70656-13312-71680-14336.png,70656,13312,0,0.50968
gridHE__20211011_160350_(3)tile_2148_level1_48128-46080-49152-47104.png,48128,46080,1,0.82331
gridHE__20211011_160350_(3)tile_1295_level1_33792-54272-34816-55296.png,33792,54272,1,0.36634
gridHE__20211011_160350_(3)tile_380_level1_16384-44032-17408-45056.png,16384,44032,0,0.89225
gridHE__20211011_160350_(3)tile_4125_level1_79872-76800-80896-77824.png,79872,76800,2,0.57198
gridHE__20211011_160350_(3)tile_3029_level1_61440-38912-62464-39936.png,61440,38912,0,0.56653
gridHE__20211011_160350_(3)tile_583_level1_21504-18432-22528-19456.png,21504,18432,2,0.57847
gridHE__20211011_160350_(3)tile_980_level1_28672-31744-29696-32768.png,28672,31744,2,0.52109
gridHE__20211011_160350_(3)tile_1657_level1_39936-56320-40960-57344.png,39936,56320,1,0.72925
gridHE__20211011_160350_(3)tile_691_level1_23552-19456-24576-20480.png,23552,19456,0,0.55691
gridHE__20211011_160350_(3)tile_1610_level1_38912-70656-39936-71680.png,38912,70656,0,0.99965
gridHE__20211011_160350_(3)tile_2285_level1_50176-56320-51200-57344.png,50176,56320,1,0.86309
gridHE__20211011_160350_(3)tile_4315_level1_94208-82944-95232-83968.png,94208,82944,1,0.53554
gridHE__20211011_160350_(3)tile_1978_level1_45056-65536-46080-66560.png,45056,65536,0,0.72858
gridHE__20211011_160350_(3)tile_2676_level1_56320-40960-57344-41984.png,56320,40960,1,0.88499
gridHE__20211011_160350_(3)tile_676_level1_22528-59392-23552-60416.png,22528,59392,0,0.98802
gridHE__20211011_160350_(3)tile_915_level1_27648-23552-28672-24576.png,27648,23552,0,0.80306
gridHE__20211011_160350_(3)tile_3764_level1_72704-9216-73728-10240.png,72704,9216,1,0.94285
gridHE__20211011_160350_(3)tile_3706_level1_71680-16384-72704-17408.png,71680,16384,0,0.96540
gridHE__20211011_160350_(3)tile_1806_level1_43008-22528-44032-23552.png,43008,22528,0,0.44902
gridHE__20211011_160350_(3)tile_3503_level1_68608-21504-69632-22528.png,68608,21504,1,0.60375
gridHE__20211011_160350_(3)tile_532_level1_20480-17408-21504-18432.png,20480,17408,0,0.65174
gridHE__20211011_160350_(3)tile_2396_level1_52224-33792-53248-34816.png,52224,33792,0,0.65568
gridHE__20211011_160350_(3)tile_568_level1_20480-57344-21504-58368.png,20480,57344,0,0.96194
gridHE__20211011_160350_(3)tile_3491_level1_68608-9216-69632-10240.png,68608,9216,0,0.98974
gridHE__20211011_160350_(3)tile_521_level1_19456-56320-20480-57344.png,19456,56320,0,0.96984
gridHE__20211011_160350_(3)tile_3206_level1_63488-75776-64512-76800.png,63488,75776,1,0.53526
gridHE__20211011_160350_(3)tile_2579_level1_55296-11264-56320-12288.png,55296,11264,0,0.55093
gridHE__20211011_160350_(3)tile_3859_level1_73728-51200-74752-52224.png,73728,51200,1,0.69341
gridHE__20211011_160350_(3)tile_2853_level1_58368-78848-59392-79872.png,58368,78848,1,0.66364
